ec5_uuid,created_at,uploaded_at,title,lat_1_Coordinates,long_1_Coordinates,accuracy_1_Coordinates,UTM_Northing_1_Coordinates,UTM_Easting_1_Coordinates,UTM_Zone_1_Coordinates,2_Data_Type,3_Value,4_Take_a_note_if_hel,5_Take_a_picture_if_
dd08c348-e6db-4909-bba6-151a21e04ed4,2019-12-08T14:39:11.855Z,2019-12-08T19:43:52.000Z,"Width of bike lane and shoulder",45.486878,9.193118,6,5037056,515091,32T,"Width of bike lane and shoulder",0,"no bikeway",
e89a8bbf-c4c4-41a4-b744-e31f30487a6e,2019-12-08T14:39:06.276Z,2019-12-08T15:54:21.000Z,"Width of sidewalk",45.487608,9.190702,10,5037137,514902,32T,"Width of sidewalk",387,,
d2748960-1b5e-48fb-9af8-68ce055032e2,2019-12-08T14:39:04.921Z,2019-12-08T18:11:27.000Z,Lighting,45.486871,9.193125,65,5037056,515091,32T,Lighting,3,,
81beae79-c7dc-4bb3-8ecf-182a8dcc3d56,2019-12-08T14:38:58.995Z,2019-12-08T14:40:36.000Z,"Width of sidewalk",45.487569,9.190739,6,5037133,514905,32T,"Width of sidewalk",387,,
2feb2085-b4e4-4d00-a492-1bb513524e27,2019-12-08T14:38:53.879Z,2019-12-08T19:43:40.000Z,Lighting,45.486878,9.193118,6,5037056,515091,32T,Lighting,3,,
4adf2b8c-7d18-459e-9ae4-b76b4e5513bb,2019-12-08T14:38:51.349Z,2019-12-08T14:39:02.000Z,Lighting,45.516725,9.194015,4,5040372,515153,32T,Lighting,1,,
2836da90-6cfd-4d5d-8474-4fc6eb57edc1,2019-12-08T14:38:49.990Z,2019-12-08T18:11:26.000Z,"Curb ramps",45.48693,9.193229,65,5037062,515099,32T,"Curb ramps",0,,
7eacb45e-0524-4fc9-a603-8013ee973b9b,2019-12-08T14:38:44.775Z,2019-12-08T15:54:20.000Z,Buffer,45.487625,9.19071,10,5037139,514902,32T,Buffer,0,,
9bc62d4b-2005-4364-a148-77d6a4cf6058,2019-12-08T14:38:35.462Z,2019-12-08T19:43:28.000Z,"Curb ramps",45.487144,9.193145,12,5037086,515093,32T,"Curb ramps",0,,
a004e914-2896-4ac7-b56b-9d1f08b76319,2019-12-08T14:38:27.773Z,2019-12-08T14:40:35.000Z,Buffer,45.487538,9.190787,4,5037129,514908,32T,Buffer,0,,
2cb2fa6e-5497-47ad-9b7b-a7312d826587,2019-12-08T14:38:26.850Z,2019-12-08T18:11:24.000Z,"Width of sidewalk",45.48693,9.193213,65,5037062,515098,32T,"Width of sidewalk",173,,
49025d79-9b58-4615-9ef1-c532fa2ecf0e,2019-12-08T14:38:20.143Z,2019-12-08T19:43:16.000Z,"Width of sidewalk",45.487144,9.19318,48,5037086,515095,32T,"Width of sidewalk",173,,
a440b5a1-b2f7-448a-8803-69b789422625,2019-12-08T14:38:19.676Z,2019-12-08T14:39:00.000Z,"Number of lanes",45.517033,9.193775,21,5040407,515134,32T,"Number of lanes",1,,
86b6c096-a38e-421d-8c4c-7a821ef762b3,2019-12-08T14:38:16.929Z,2019-12-08T15:54:19.000Z,"On-street parking",45.487625,9.19071,10,5037139,514902,32T,"On-street parking",1,,
c9f668f6-9e18-42ea-a5b9-3358f8d84873,2019-12-08T14:38:11.277Z,2019-12-08T18:11:23.000Z,Buffer,45.486911,9.193169,65,5037060,515095,32T,Buffer,0,,
90fd9174-d85e-4149-a643-2352f7f117bb,2019-12-08T14:38:10.842Z,2019-12-08T14:40:33.000Z,"On-street parking",45.487655,9.190721,8,5037142,514903,32T,"On-street parking",1,,
326e741d-0814-420e-8da7-b844d8b42b06,2019-12-08T14:38:07.376Z,2019-12-08T19:43:02.000Z,Buffer,,,,,,,Buffer,0,,
74a161dc-8537-468a-904f-d3d82940d91e,2019-12-08T14:38:02.088Z,2019-12-08T15:54:17.000Z,"Number of lanes",45.487707,9.190744,10,5037148,514905,32T,"Number of lanes",1,,
582d0ddb-5cb3-4ff7-94a1-e3e2a4c5b2d8,2019-12-08T14:37:56.458Z,2019-12-08T19:42:50.000Z,"On-street parking",45.486915,9.193171,18,5037060,515095,32T,"On-street parking",1,,
22093a40-75e9-4506-9f00-0ac07b4c9c78,2019-12-08T14:37:54.816Z,2019-12-08T18:11:21.000Z,"On-street parking",45.486931,9.193245,65,5037062,515101,32T,"On-street parking",1,,
46c67eaa-f0c0-4e1a-9a4b-c78673408213,2019-12-08T14:37:54.497Z,2019-12-08T21:44:00.000Z,"Width of sidewalk",45.5165,9.194391,15,5040347,515182,32T,"Width of sidewalk",1.3,,
77ff0b77-4ac1-4dd9-808b-6231d4b88509,2019-12-08T14:37:51.532Z,2019-12-08T14:40:32.000Z,"Number of lanes",45.486837,9.190935,32,5037051,514920,32T,"Number of lanes",1,,
a308d56a-c008-45ee-9c10-e419c250894a,2019-12-08T14:37:42.494Z,2019-12-08T19:42:38.000Z,"Number of lanes",45.486915,9.193171,18,5037060,515095,32T,"Number of lanes",1,,
839e41ce-ffe7-45a4-a8a5-dfe8be62c86a,2019-12-08T14:37:38.709Z,2019-12-08T18:11:20.000Z,"Number of lanes",45.486893,9.193139,65,5037058,515092,32T,"Number of lanes",1,,
49d7335e-0dbd-406d-9b2b-992eca36e3ef,2019-12-08T14:36:43.922Z,2019-12-08T14:47:36.000Z,"Curb ramps",45.517603,9.195645,9,5040470,515280,32T,"Curb ramps",2,,
76a80ce9-52ab-49bc-b96e-7f553859468f,2019-12-08T14:36:33.572Z,2019-12-08T21:43:59.000Z,Buffer,45.517629,9.193668,55,5040473,515125,32T,Buffer,4.9,,https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=76a80ce9-52ab-49bc-b96e-7f553859468f_1575815788.jpg
47bbe6f2-fedd-4668-ae42-cbd01d0ef47d,2019-12-08T14:36:26.208Z,2019-12-08T19:09:02.000Z,"On-street parking",45.517197,9.193918,50,5040425,515145,32T,"On-street parking",0,,
4ac20fcf-6c3e-4053-b4b9-35338b5c2386,2019-12-08T14:35:39.866Z,2019-12-08T14:38:58.000Z,Lighting,45.517065,9.193762,44,5040410,515133,32T,Lighting,1,,https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=4ac20fcf-6c3e-4053-b4b9-35338b5c2386_1575815735.jpg
6269afba-538c-406e-b9e3-efe3a6e99016,2019-12-08T14:35:36.833Z,2019-12-08T18:11:19.000Z,"Width of bike lane and shoulder",45.486631,9.191674,65,5037029,514978,32T,"Width of bike lane and shoulder",0,,
9fed8405-129f-4f06-a0b3-bad1f63b955b,2019-12-08T14:35:21.580Z,2019-12-08T18:11:17.000Z,Lighting,45.486526,9.191887,65,5037017,514995,32T,Lighting,4,,
ffa23e4d-aa1a-4597-8ea8-390a11f89307,2019-12-08T14:35:17.100Z,2019-12-08T14:47:35.000Z,"Curb ramps",45.517468,9.194572,9,5040455,515196,32T,"Curb ramps",2,,
3733836d-9d29-49ff-aae7-6ed6aba55db3,2019-12-08T14:35:04.086Z,2019-12-08T19:09:01.000Z,"Curb ramps",45.517197,9.193918,50,5040425,515145,32T,"Curb ramps",1,,
42b08438-ea37-45c6-885c-56d9fd18e746,2019-12-08T14:34:58.876Z,2019-12-08T14:38:57.000Z,"Number of lanes",45.517114,9.193889,8,5040416,515143,32T,"Number of lanes",1,,https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=42b08438-ea37-45c6-885c-56d9fd18e746_1575815694.jpg
87e5d63a-53c2-4719-8877-e74fe8ca5f52,2019-12-08T14:34:56.461Z,2019-12-08T21:43:58.000Z,"Width of sidewalk",45.517179,9.193926,15,5040423,515146,32T,"Width of sidewalk",2.75,,
10559f3e-3284-4a90-9fa2-d1cf24ccd9c0,2019-12-08T14:33:01.378Z,2019-12-08T18:11:16.000Z,"Curb ramps",45.48656,9.191885,65,5037021,514994,32T,"Curb ramps",0,,
ee14fe4f-40ae-4639-b7ef-df6006dc4761,2019-12-08T14:32:48.447Z,2019-12-08T19:42:32.000Z,"Width of bike lane and shoulder",45.486611,9.191941,6,5037026,514999,32T,"Width of bike lane and shoulder",0,"no bike. should 30",
a07a4835-2e8d-4c38-9b5f-c9b722cd7389,2019-12-08T14:32:26.407Z,2019-12-08T14:37:19.000Z,"Width of bike lane and shoulder",45.486666,9.191126,6,5037032,514935,32T,"Width of bike lane and shoulder",0,,
2ad895b9-c555-4229-94e5-f335e4cc882e,2019-12-08T14:32:16.349Z,2019-12-08T21:43:57.000Z,"Width of sidewalk",45.518623,9.19357,15,5040583,515118,32T,"Width of sidewalk",1.5,,
a4832bcc-9773-4849-bd75-76ed4e1d846d,2019-12-08T14:32:08.379Z,2019-12-08T19:42:31.000Z,Lighting,45.486604,9.191903,6,5037026,514996,32T,Lighting,4,,
a7c1c5c6-6b73-4438-b17f-74e0e65eaecd,2019-12-08T14:31:51.185Z,2019-12-08T18:11:15.000Z,"Width of sidewalk",45.486647,9.191838,65,5037030,514991,32T,"Width of sidewalk",770,"shoulder is30cm",
429bc39b-e4e1-4d2b-8ab2-e6bb2df74d5c,2019-12-08T14:31:24.524Z,2019-12-08T14:47:34.000Z,"Curb ramps",45.5187,9.193245,4,5040592,515092,32T,"Curb ramps",1,,
a3503e5a-26df-4ba0-abb4-9f3e2db69a31,2019-12-08T14:31:23.878Z,2019-12-08T19:42:29.000Z,"Width of sidewalk",45.486668,9.191932,6,5037033,514998,32T,"Width of sidewalk",770,,
be8841b7-6b55-42cd-9bc8-d434e67adb85,2019-12-08T14:31:07.310Z,2019-12-08T14:37:17.000Z,"Width of bike lane and shoulder",45.486345,9.189618,4,5036996,514817,32T,"Width of bike lane and shoulder",0,,
d61d3a31-e918-4898-8111-5a6af888a115,2019-12-08T14:30:43.849Z,2019-12-08T14:31:34.000Z,Lighting,45.517951,9.193432,108,5040509,515107,32T,Lighting,0,,https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=d61d3a31-e918-4898-8111-5a6af888a115_1575815439.jpg
30482ddf-e863-460b-9e81-66dcaad62da7,2019-12-08T14:30:33.049Z,2019-12-08T15:54:16.000Z,"Width of bike lane and shoulder",45.486443,9.189536,10,5037007,514811,32T,"Width of bike lane and shoulder",0,,
7fd37d55-0ebc-432d-ae35-b982e3c211f5,2019-12-08T14:30:25.719Z,2019-12-08T19:08:59.000Z,"On-street parking",45.517957,9.193703,6,5040509,515128,32T,"On-street parking",1,,
0f16139d-42bb-441f-b16b-898469495ceb,2019-12-08T14:30:22.398Z,2019-12-08T14:30:35.000Z,Lighting,45.486322,9.189663,4,5036994,514821,32T,Lighting,4,,
db7d665c-7e1a-4294-8d63-274a42c6c291,2019-12-08T14:30:17.562Z,2019-12-08T15:54:14.000Z,Lighting,45.486429,9.189536,10,5037006,514811,32T,Lighting,4,,
2f2c811c-950e-4ea0-be46-bc1e5d18878a,2019-12-08T14:30:11.633Z,2019-12-08T18:11:13.000Z,Buffer,45.486648,9.191802,65,5037031,514988,32T,Buffer,0,,
65788eca-c26b-44f4-b79e-57d733acc6fd,2019-12-08T14:30:10.749Z,2019-12-08T19:08:58.000Z,"Curb ramps",45.517952,9.193819,12,5040509,515137,32T,"Curb ramps",1,,
145e53b2-6f59-47db-adb8-759e41361a1f,2019-12-08T14:30:08.697Z,2019-12-08T14:31:33.000Z,"Number of lanes",45.518092,9.193576,27,5040524,515118,32T,"Number of lanes",1,,
9d2ea13d-1aea-4253-b311-5580d24ef1d0,2019-12-08T14:30:03.857Z,2019-12-08T21:43:55.000Z,"Width of sidewalk",45.517905,9.193731,16,5040503,515130,32T,"Width of sidewalk",1.3,,
efc45ccb-9874-4cca-8445-518bbdf88420,2019-12-08T14:29:55.697Z,2019-12-08T14:30:34.000Z,"Curb ramps",45.486281,9.18964,4,5036989,514819,32T,"Curb ramps",1,,
9c478eb6-7afe-4e1c-ac20-694c6df76656,2019-12-08T14:29:51.705Z,2019-12-08T15:54:13.000Z,"Curb ramps",45.486413,9.189521,10,5037004,514810,32T,"Curb ramps",1,,
4ba07251-d674-47a0-817e-5b79be4bda3b,2019-12-08T14:29:35.229Z,2019-12-08T14:30:32.000Z,"Width of sidewalk",45.486302,9.1896,4,5036992,514816,32T,"Width of sidewalk",330,,
da36215c-647a-4250-bce0-873fc069a07e,2019-12-08T14:29:32.898Z,2019-12-08T18:11:12.000Z,"On-street parking",45.486622,9.191735,65,5037028,514983,32T,"On-street parking",1,,
c6034ffe-8b5c-4f83-aad0-cc9313fe1bf5,2019-12-08T14:29:29.418Z,2019-12-08T19:42:28.000Z,Buffer,45.486668,9.191932,6,5037033,514998,32T,Buffer,0,,
10c9e4da-4735-44cc-a607-0a18e1382f33,2019-12-08T14:29:28.525Z,2019-12-08T15:54:12.000Z,"Width of sidewalk",45.486413,9.189521,10,5037004,514810,32T,"Width of sidewalk",330,,
aa947028-4fea-47ec-8979-e34ca77eb986,2019-12-08T14:29:18.753Z,2019-12-08T18:11:11.000Z,"Number of lanes",45.486589,9.191716,65,5037024,514981,32T,"Number of lanes",1,,
5c2e15df-b378-4fff-84d8-5295ef9d7ae8,2019-12-08T14:29:14.176Z,2019-12-08T14:30:31.000Z,Buffer,45.486467,9.189585,8,5037010,514815,32T,Buffer,180,Discont,
4fa5cae8-310b-457b-ac0f-2574f2fb22e4,2019-12-08T14:29:13.214Z,2019-12-08T15:54:10.000Z,Buffer,45.486409,9.189488,10,5037004,514807,32T,Buffer,180,,
21006fd3-2c2d-4eec-85ac-ddc0df6c92fd,2019-12-08T14:29:12.473Z,2019-12-08T19:42:27.000Z,"On-street parking",45.486658,9.191888,8,5037032,514995,32T,"On-street parking",1,,
5b917453-ef52-46ea-96f7-a22f1680133c,2019-12-08T14:29:06.107Z,2019-12-08T14:47:32.000Z,"Curb ramps",45.518978,9.195626,9,5040623,515278,32T,"Curb ramps",3,,
8f002d0c-d318-428e-b922-c8d83bb89eb3,2019-12-08T14:28:59.244Z,2019-12-08T15:54:09.000Z,"On-street parking",45.486409,9.189488,10,5037004,514807,32T,"On-street parking",1,,
55f4d074-a2a0-4b12-bda5-00612b3ec760,2019-12-08T14:28:56.809Z,2019-12-08T19:42:25.000Z,"Number of lanes",45.486736,9.191797,19,5037040,514988,32T,"Number of lanes",1,,
0f073bb2-3273-4cac-9245-b5c1df186534,2019-12-08T14:28:53.346Z,2019-12-08T14:30:30.000Z,"On-street parking",45.486512,9.18951,8,5037015,514809,32T,"On-street parking",1,,
1c044f07-f254-4bf3-9c5d-0d94ca896f8a,2019-12-08T14:28:46.560Z,2019-12-08T15:54:08.000Z,"Number of lanes",45.486407,9.189521,25,5037003,514810,32T,"Number of lanes",1,,
2ceeabda-3eb0-4891-b645-ad00924f8cb3,2019-12-08T14:28:38.669Z,2019-12-08T14:30:28.000Z,"Number of lanes",45.4867,9.191359,8,5037036,514953,32T,"Number of lanes",1,,
50c09e60-439a-4f45-bf05-5c295d19ce1f,2019-12-08T14:28:34.609Z,2019-12-08T19:08:57.000Z,"On-street parking",45.517845,9.193542,16,5040497,515116,32T,"On-street parking",0,,https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=50c09e60-439a-4f45-bf05-5c295d19ce1f_1575815310.jpg
6da58bed-d022-49e8-a081-43d5af9126eb,2019-12-08T14:28:32.793Z,2019-12-08T21:43:54.000Z,Buffer,45.517785,9.193531,14,5040490,515115,32T,Buffer,2,,https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=6da58bed-d022-49e8-a081-43d5af9126eb_1575815309.jpg
09492143-f7c1-464e-8697-8624896e610f,2019-12-08T14:28:20.815Z,2019-12-08T14:31:31.000Z,Lighting,45.517755,9.193556,11,5040487,515117,32T,Lighting,1,,
ab248817-2dc1-4d45-bf07-fae0448b9a76,2019-12-08T14:27:55.212Z,2019-12-08T14:31:29.000Z,"Number of lanes",45.517689,9.193532,123,5040479,515115,32T,"Number of lanes",1,,
e3cc4f79-355e-44c3-902f-cebc08bc6ccd,2019-12-08T14:27:52.412Z,2019-12-08T14:47:31.000Z,"Curb ramps",45.518567,9.196234,9,5040577,515326,32T,"Curb ramps",1,,
ecff652f-3114-4fbb-9b5e-d68c72dec998,2019-12-08T14:27:51.375Z,2019-12-08T18:11:09.000Z,"Width of bike lane and shoulder",45.486578,9.191522,101,5037023,514966,32T,"Width of bike lane and shoulder",0,,
05e2a936-9697-4d29-95a6-6f0d0314e562,2019-12-08T14:27:46.208Z,2019-12-08T19:08:55.000Z,"Curb ramps",45.517768,9.193519,16,5040488,515114,32T,"Curb ramps",1,,
884768a6-2f28-4cf0-a471-bdffe8b45c50,2019-12-08T14:27:34.441Z,2019-12-08T21:43:53.000Z,"Width of sidewalk",45.517782,9.193534,14,5040490,515115,32T,"Width of sidewalk",1.35,,
f653d7cc-e670-48b6-a458-132d00a09401,2019-12-08T14:27:33.912Z,2019-12-08T18:11:08.000Z,Lighting,45.486635,9.191604,65,5037029,514972,32T,Lighting,1,,
4fea1858-efd1-4ccd-9123-46b22c2606bb,2019-12-08T14:27:31.236Z,2019-12-08T19:42:24.000Z,"Width of bike lane and shoulder",45.486585,9.191306,4,5037023,514949,32T,"Width of bike lane and shoulder",0,"no bikeway",
44e5c77a-8391-4475-a192-b9ad6c12ee85,2019-12-08T14:27:28.412Z,2019-12-08T14:31:27.000Z,Lighting,45.517622,9.193663,5,5040472,515125,32T,Lighting,1,,
929cf305-e0ab-4018-824b-c1236b5e833f,2019-12-08T14:27:05.266Z,2019-12-08T18:11:07.000Z,"Curb ramps",45.48682,9.191525,65,5037050,514966,32T,"Curb ramps",0,,
3a60111c-6086-45fd-84d6-59714bebead0,2019-12-08T14:26:53.133Z,2019-12-08T14:47:29.000Z,"Width of sidewalk",45.518156,9.196255,4,5040532,515327,32T,"Width of sidewalk",0.4,,
cf6b6151-71a6-46d3-8b19-5661c17a3668,2019-12-08T14:26:52.893Z,2019-12-08T14:31:26.000Z,"Number of lanes",45.517387,9.193709,20,5040446,515129,32T,"Number of lanes",1,,
be6155ef-3a30-416a-9663-47191db1e97b,2019-12-08T14:26:49.208Z,2019-12-08T19:42:23.000Z,Lighting,45.486632,9.191334,4,5037029,514951,32T,Lighting,0,,
852ec809-c3bd-46e9-8337-88fe7603b2a4,2019-12-08T14:26:32.178Z,2019-12-08T19:42:21.000Z,"Curb ramps",45.486646,9.191394,3,5037030,514956,32T,"Curb ramps",0,,
7a4871e6-fa36-4261-be2c-428be36aec6c,2019-12-08T14:26:17.817Z,2019-12-08T14:47:28.000Z,"Curb ramps",45.517937,9.195591,6,5040507,515276,32T,"Curb ramps",1,"junction to curve",
469a27f6-afe9-418f-88d2-fdcadef984fb,2019-12-08T14:26:11.237Z,2019-12-08T18:11:05.000Z,"Width of sidewalk",45.486627,9.191609,65,5037028,514973,32T,"Width of sidewalk",420,,
ffba379e-db70-4511-b810-2d78fc99bc1a,2019-12-08T14:26:09.240Z,2019-12-08T19:42:20.000Z,"Width of sidewalk",45.4866,9.19148,4,5037025,514963,32T,"Width of sidewalk",420,,
fdf0725c-c025-4bee-9499-0348c775ea48,2019-12-08T14:25:47.174Z,2019-12-08T18:11:04.000Z,Buffer,45.486602,9.191583,65,5037025,514971,32T,Buffer,55,,
b21dfd12-3493-4a0a-8d2b-3815bba3a7c2,2019-12-08T14:25:44.724Z,2019-12-08T15:54:06.000Z,"Width of bike lane and shoulder",45.486732,9.19122,10,5037040,514942,32T,"Width of bike lane and shoulder",0,,
33bd902a-e69c-44a7-9e5a-da280d81b595,2019-12-08T14:25:36.247Z,2019-12-08T14:25:47.000Z,Lighting,45.486709,9.191392,8,5037037,514956,32T,Lighting,5,,
10df9c90-28da-4ed7-b5ac-da6cd103db70,2019-12-08T14:25:31.701Z,2019-12-08T15:54:05.000Z,Lighting,45.486715,9.19123,10,5037038,514943,32T,Lighting,5,,
ae81668c-267b-4d42-8577-38327747ea46,2019-12-08T14:25:14.844Z,2019-12-08T19:42:19.000Z,Buffer,45.4866,9.19148,6,5037025,514963,32T,Buffer,55,"is  not continuous",
0f0ed650-66d6-4e3a-bf6a-b7f1a78c4535,2019-12-08T14:25:07.952Z,2019-12-08T14:25:46.000Z,"Curb ramps",45.486784,9.191411,6,5037046,514957,32T,"Curb ramps",1,,
ac54f6f8-ae1e-4dd9-b49b-219dfc8ec824,2019-12-08T14:25:07.517Z,2019-12-08T18:11:03.000Z,"On-street parking",45.48649,9.191642,65,5037013,514975,32T,"On-street parking",0,,
b3571185-1df7-43fc-9ec4-0ecf696ff769,2019-12-08T14:25:01.298Z,2019-12-08T15:54:03.000Z,"Curb ramps",45.486647,9.191201,10,5037030,514941,32T,"Curb ramps",1,,
d23f5a18-fbc7-4097-a780-1013d5b2dab7,2019-12-08T14:24:54.528Z,2019-12-08T14:47:27.000Z,"Curb ramps",45.517831,9.19418,10,5040495,515165,32T,"Curb ramps",3,"to junction",
1517c035-a5ba-4f0b-bf02-8271f92b2a5a,2019-12-08T14:24:47.860Z,2019-12-08T14:31:24.000Z,Lighting,45.517232,9.193061,10,5040429,515078,32T,Lighting,1,,https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=1517c035-a5ba-4f0b-bf02-8271f92b2a5a_1575815083.jpg
cce78d51-347d-4759-93ee-b1e1bdd9de4d,2019-12-08T14:24:40.387Z,2019-12-08T19:42:17.000Z,"On-street parking",45.48657,9.191622,8,5037022,514974,32T,"On-street parking",0,,
e917c45c-b3b2-4fd6-94db-d35b136f683b,2019-12-08T14:24:39.554Z,2019-12-08T14:25:45.000Z,"Width of sidewalk",45.486788,9.19141,6,5037046,514957,32T,"Width of sidewalk",230,,
170e9ad7-60b7-472d-a056-e87202aa1869,2019-12-08T14:24:39.262Z,2019-12-08T18:11:01.000Z,"Number of lanes",45.486678,9.191575,65,5037034,514970,32T,"Number of lanes",1,,
f3bcdb5c-9e21-41c0-9048-4d0a1bf78c45,2019-12-08T14:24:29.594Z,2019-12-08T15:54:02.000Z,"Width of sidewalk",45.486647,9.191201,10,5037030,514941,32T,"Width of sidewalk",230,,
4de272e2-ba15-421e-b1e7-6865920f24a5,2019-12-08T14:24:23.152Z,2019-12-08T14:25:43.000Z,Buffer,45.486851,9.191436,8,5037053,514959,32T,Buffer,180,Cont,
3f4b85e5-7600-493b-9c53-6c5b9a6a557b,2019-12-08T14:24:22.189Z,2019-12-08T19:42:16.000Z,"Number of lanes",45.486866,9.191453,19,5037055,514961,32T,"Number of lanes",1,,
9aa99819-a8b0-4577-86ca-4b0fd110aaa3,2019-12-08T14:24:05.881Z,2019-12-08T15:54:01.000Z,"On-street parking",45.486673,9.191211,10,5037033,514942,32T,"On-street parking",1,,
29e21e1f-30a9-425e-8701-be8741123623,2019-12-08T14:23:56.519Z,2019-12-08T14:25:42.000Z,"On-street parking",45.486859,9.191415,12,5037054,514958,32T,"On-street parking",1,,
b93eab2a-5ab7-4686-bc87-5594f2407383,2019-12-08T14:23:50.547Z,2019-12-08T15:53:59.000Z,"Number of lanes",45.486683,9.191207,10,5037034,514941,32T,"Number of lanes",1,,
d45e2a3e-9f25-49a9-8bd6-121b9fb7ba99,2019-12-08T14:23:42.001Z,2019-12-08T21:43:52.000Z,Buffer,45.5173,9.193034,16,5040436,515076,32T,Buffer,3.6,,https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=d45e2a3e-9f25-49a9-8bd6-121b9fb7ba99_1575815175.jpg
e236af40-e60e-4c8b-bab8-435ba6f6f289,2019-12-08T14:23:41.105Z,2019-12-08T14:25:40.000Z,"Number of lanes",45.487424,9.191428,4,5037117,514958,32T,"Number of lanes",1,,
b8912eae-b1bf-42b0-badc-21eb437c77fa,2019-12-08T14:23:36.594Z,2019-12-08T19:08:54.000Z,"On-street parking",45.517279,9.193023,6,5040434,515075,32T,"On-street parking",1,,
9cac8082-5ad3-4faa-bc00-50af9c979e5d,2019-12-08T14:22:58.415Z,2019-12-08T14:31:23.000Z,"Number of lanes",45.517273,9.193017,15,5040433,515075,32T,"Number of lanes",1,,https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=9cac8082-5ad3-4faa-bc00-50af9c979e5d_1575814973.jpg
3f08033e-ac89-460b-b3d8-891bc4b29498,2019-12-08T14:22:48.556Z,2019-12-08T14:47:25.000Z,Lighting,45.517291,9.193202,8,5040435,515089,32T,Lighting,3,,
550f399d-b12c-4c4c-839d-6230fc714d86,2019-12-08T14:22:42.459Z,2019-12-08T19:08:53.000Z,"Curb ramps",45.517332,9.193051,20,5040440,515077,32T,"Curb ramps",1,,
d1757494-d25b-45db-b9bd-18eef5019227,2019-12-08T14:22:39.069Z,2019-12-08T21:43:50.000Z,"Width of sidewalk",45.517273,9.193077,14,5040433,515079,32T,"Width of sidewalk",1.3,,
5dce42ed-1520-466f-ad4f-4e186c4b5725,2019-12-08T14:22:26.141Z,2019-12-08T14:47:24.000Z,"On-street parking",45.517234,9.19295,10,5040429,515069,32T,"On-street parking",0.95,,https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=5dce42ed-1520-466f-ad4f-4e186c4b5725_1575814943.jpg
45dd2f21-f2a5-46cd-8f16-327c94505960,2019-12-08T14:17:55.018Z,2019-12-08T19:08:51.000Z,"Curb ramps",45.516029,9.193466,6,5040295,515110,32T,"Curb ramps",1,,
23e38e22-ba0e-443a-84dc-fd5628c17ff6,2019-12-08T14:16:09.108Z,2019-12-08T14:31:22.000Z,"Number of lanes",45.51547,9.194598,21,5040233,515199,32T,"Number of lanes",1,,https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=23e38e22-ba0e-443a-84dc-fd5628c17ff6_1575814565.jpg
8adeded6-a57b-41ac-9cb5-56ab80abf010,2019-12-08T14:15:57.761Z,2019-12-08T14:47:22.000Z,Lighting,45.515511,9.19446,7,5040238,515188,32T,Lighting,3,,
d706538f-85bc-4a7d-89f2-27a8bf6bbfb6,2019-12-08T14:15:54.570Z,2019-12-08T19:08:50.000Z,"Curb ramps",45.51544,9.1945,6,5040230,515191,32T,"Curb ramps",1,,
0b83899d-ac07-4b7d-a802-555fa05e9475,2019-12-08T14:15:43.572Z,2019-12-08T21:43:49.000Z,"Width of sidewalk",45.516004,9.194498,45,5040292,515191,32T,"Width of sidewalk",3,,
e60f4d05-ae98-4edc-8259-5c578c1fd498,2019-12-08T14:15:39.096Z,2019-12-08T14:47:21.000Z,"On-street parking",45.515474,9.194466,10,5040234,515188,32T,"On-street parking",0.95,,
12f8c129-d0a0-4b5e-b903-de249511e9b5,2019-12-08T14:15:22.765Z,2019-12-08T14:31:20.000Z,"Number of lanes",45.51578,9.19442,14,5040268,515185,32T,"Number of lanes",1,,https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=12f8c129-d0a0-4b5e-b903-de249511e9b5_1575814517.jpg
57db220f-bfa1-4239-97df-cb3d8b523d97,2019-12-08T14:15:21.714Z,2019-12-08T18:11:00.000Z,"Width of bike lane and shoulder",45.487343,9.191368,65,5037108,514954,32T,"Width of bike lane and shoulder",257,,
da0e86f7-abc0-45dd-99da-f0112f984ba5,2019-12-08T14:15:04.052Z,2019-12-08T19:42:15.000Z,"Width of bike lane and shoulder",45.487323,9.191721,12,5037106,514981,32T,"Width of bike lane and shoulder",257,,
7fbe6bcb-dc8f-4d52-803f-261bb67381d9,2019-12-08T14:15:03.580Z,2019-12-08T14:17:00.000Z,"Width of bike lane and shoulder",45.487427,9.191426,6,5037117,514958,32T,"Width of bike lane and shoulder",257,,
4451d7c0-fcdd-44e6-83d7-b81879a14fa5,2019-12-08T14:15:02.286Z,2019-12-08T18:10:59.000Z,Lighting,45.487349,9.191363,65,5037108,514953,32T,Lighting,1,,
